0,1,2,3,4
6240000000.0,10.988046711496196,0.0,-17.76011332160319,0.0
6240200000.0,9.595511148427063,0.0,-17.582574921024786,0.0
6240400000.0,9.269116837486393,0.0,-17.724461497282327,0.0
6240600000.0,8.681485079999693,0.0,-17.49663101775066,0.0
6240800000.0,8.318768277384585,0.0,-17.388546849317322,0.0
6241000000.0,7.5007727785326015,0.0,-17.354568439712292,0.0
6241200000.0,7.204701745838585,0.0,-17.340215899193154,0.0
6241400000.0,6.031084884128,0.0,-17.183734959902623,0.0
6241600000.0,6.577737187424041,0.0,-17.137508527019683,0.0
6241800000.0,6.45893409344489,0.0,-17.12499090127827,0.0
6242000000.0,5.469642353093918,0.0,-16.95477965376995,0.0
6242200000.0,5.732288607769508,0.0,-16.94000948489711,0.0
6242400000.0,4.8387162682643465,0.0,-16.808100922409924,0.0
6242600000.0,4.50725478757119,0.0,-16.78570953042459,0.0
6242800000.0,4.269334493851987,0.0,-16.541073609810198,0.0
6243000000.0,4.110367836568691,0.0,-16.546028522165606,0.0
6243200000.0,3.413070154841599,0.0,-16.482636194775523,0.0
6243400000.0,3.007110461125606,0.0,-16.357567346215937,0.0
6243600000.0,3.2377398180098083,0.0,-16.237181195491278,0.0
6243800000.0,2.735472500369975,0.0,-16.134190472617576,0.0
6244000000.0,2.8959022866996937,0.0,-16.084064053994073,0.0
6244200000.0,2.425477192307938,0.0,-16.00942386852074,0.0
6244400000.0,2.607091013288714,0.0,-16.0271343996119,0.0
6244600000.0,2.676382002006951,0.0,-15.893223557808628,0.0
6244800000.0,2.218013189585971,0.0,-15.764303010415265,0.0
6245000000.0,2.1503205258795597,0.0,-15.679767625876483,0.0
6245200000.0,2.7652253593561733,0.0,-15.597187726773377,0.0
6245400000.0,2.3448175407254577,0.0,-15.502634444971406,0.0
6245600000.0,2.267747193795644,0.0,-15.446265085800558,0.0
6245800000.0,2.208182278672553,0.0,-15.28345085512931,0.0
6246000000.0,2.316144801497649,0.0,-15.388485619867163,0.0
6246200000.0,1.9795801512477387,0.0,-15.3133891871849,0.0
6246400000.0,1.8279048913880358,0.0,-15.189066529848498,0.0
6246600000.0,2.6581000136118105,0.0,-15.200462957940836,0.0
6246800000.0,2.4142456503232137,0.0,-15.071765365556764,0.0
6247000000.0,2.558023061222286,0.0,-15.007364400463281,0.0
6247200000.0,2.2582463835853908,0.0,-15.017370399637823,0.0
6247400000.0,2.3905095613157052,0.0,-14.82040399525671,0.0
6247600000.0,3.200820238645128,0.0,-14.907905812489378,0.0
6247800000.0,2.4585124303531707,0.0,-14.764434638986916,0.0
6248000000.0,2.697576478713797,0.0,-14.822964995105284,0.0
6248200000.0,2.8096353167570896,0.0,-14.711695513510579,0.0
6248400000.0,2.900668353642263,0.0,-14.686356665828297,0.0
6248600000.0,3.844404184609998,0.0,-14.618214817662976,0.0
6248800000.0,3.549883521163281,0.0,-14.573928132767202,0.0
6249000000.0,4.220995215065049,0.0,-14.591374580532987,0.0
6249200000.0,4.189061442921081,0.0,-14.497450999481519,0.0
6249400000.0,3.302166407001705,0.0,-14.482407412049891,0.0
6249600000.0,3.525646732064314,0.0,-14.427974683789223,0.0
6249800000.0,3.5622312197112596,0.0,-14.438515164288221,0.0
6250000000.0,4.366814449898319,0.0,-14.361172553573907,0.0
6250200000.0,4.72984640198115,0.0,-14.3615119261348,0.0
6250400000.0,4.403314390166567,0.0,-14.27453091549653,0.0
6250600000.0,5.263009894677541,0.0,-14.263025796612105,0.0
6250800000.0,4.329225614746416,0.0,-14.242457085423737,0.0
6251000000.0,4.991995554399602,0.0,-14.22348920601843,0.0
6251200000.0,5.191208602609453,0.0,-14.27552685379605,0.0
6251400000.0,5.263918414735445,0.0,-14.193714637255168,0.0
6251600000.0,5.753759797245502,0.0,-14.107162657338499,0.0
6251800000.0,5.745691946485393,0.0,-14.207933263570654,0.0
6252000000.0,5.986465500178442,0.0,-14.161473959878014,0.0
6252200000.0,5.926939322611537,0.0,-14.216295771980619,0.0
6252400000.0,5.422353456603564,0.0,-14.188403691679914,0.0
6252600000.0,6.292936352175165,0.0,-14.247682495017413,0.0
6252800000.0,6.041146750289657,0.0,-14.253213065061098,0.0
6253000000.0,5.61306154615375,0.0,-14.222212395031917,0.0
6253200000.0,6.164991381816853,0.0,-14.0673918763045,0.0
6253400000.0,6.297771661452489,0.0,-14.167840632241447,0.0
6253600000.0,6.301032143769536,0.0,-14.200968963326355,0.0
6253800000.0,6.333030211956655,0.0,-14.127660123713868,0.0
6254000000.0,6.456541923914105,0.0,-14.164006221887638,0.0
6254200000.0,6.5882919191047575,0.0,-14.196134121664985,0.0
6254400000.0,6.222900125248358,0.0,-14.201678355745017,0.0
6254600000.0,6.7335132889105065,0.0,-14.236161502319383,0.0
6254800000.0,6.3807808052937,0.0,-14.195209910341413,0.0
6255000000.0,6.3266806558229405,0.0,-14.273936873388987,0.0
6255200000.0,6.286101033980106,0.0,-14.313801333845435,0.0
6255400000.0,6.662517964554806,0.0,-14.232000975344727,0.0
6255600000.0,6.404743502177309,0.0,-14.219307333378747,0.0
6255800000.0,5.99898538827547,0.0,-14.29843150879249,0.0
6256000000.0,6.247740407470413,0.0,-14.382037551413696,0.0
6256200000.0,6.099191893531123,0.0,-14.323900422425808,0.0
6256400000.0,5.6313741998168165,0.0,-14.394940920821258,0.0
6256600000.0,5.754825121938091,0.0,-14.350924065173318,0.0
