0,1,2,3,4
6240000000.0,39.218674894418015,0.0,-18.611868270005992,0.0
6240200000.0,37.48054411692786,0.0,-18.706828029812602,0.0
6240400000.0,36.649495113781846,0.0,-18.704576754379854,0.0
6240600000.0,36.83667989620213,0.0,-18.600470611476428,0.0
6240800000.0,34.8816373161335,0.0,-18.624518044110978,0.0
6241000000.0,35.035385947575115,0.0,-18.501489267372143,0.0
6241200000.0,33.1714438107694,0.0,-18.386898489054932,0.0
6241400000.0,33.15766183283182,0.0,-18.33530510458971,0.0
6241600000.0,33.64141261156644,0.0,-18.428817749584503,0.0
6241800000.0,31.858324363059584,0.0,-18.334942037842257,0.0
6242000000.0,31.67290849503955,0.0,-18.25910246102665,0.0
6242200000.0,31.005817604222234,0.0,-18.01460486880518,0.0
6242400000.0,30.47886833699919,0.0,-18.06343986427151,0.0
6242600000.0,29.330522387323857,0.0,-17.988066228230654,0.0
6242800000.0,29.846843155640336,0.0,-17.95840880258079,0.0
6243000000.0,28.628814736207097,0.0,-17.939128305289188,0.0
6243200000.0,27.709316802375874,0.0,-17.80798037979202,0.0
6243400000.0,27.244138726742065,0.0,-17.63979809882683,0.0
6243600000.0,27.520263551122177,0.0,-17.617276588846323,0.0
6243800000.0,27.710444439711313,0.0,-17.410810907268644,0.0
6244000000.0,26.999624606093093,0.0,-17.417376782542654,0.0
6244200000.0,26.26209871787596,0.0,-17.371394644933737,0.0
6244400000.0,25.869411993502617,0.0,-17.35795731557145,0.0
6244600000.0,25.735099657222403,0.0,-17.211025464346488,0.0
6244800000.0,25.30291848069141,0.0,-17.196538007639855,0.0
6245000000.0,25.781461064522627,0.0,-16.97710498563795,0.0
6245200000.0,25.05743372820772,0.0,-16.858626675062695,0.0
6245400000.0,24.886229844015872,0.0,-16.88060461431151,0.0
6245600000.0,24.450450669220416,0.0,-16.820868492221162,0.0
6245800000.0,24.81916232548426,0.0,-16.74661621816555,0.0
6246000000.0,23.992994263093763,0.0,-16.713722325773332,0.0
6246200000.0,25.013389985443194,0.0,-16.56235966182465,0.0
6246400000.0,24.102178072995525,0.0,-16.442205589183764,0.0
6246600000.0,23.744622796976856,0.0,-16.448741120872647,0.0
6246800000.0,24.470486705055798,0.0,-16.29542317785091,0.0
6247000000.0,23.795001709068437,0.0,-16.288800674381523,0.0
6247200000.0,24.19822541705197,0.0,-16.172488322914905,0.0
6247400000.0,23.815377798522864,0.0,-16.05490107780469,0.0
6247600000.0,24.366807555852535,0.0,-15.888765956788228,0.0
6247800000.0,24.387272360311997,0.0,-16.029771961757728,0.0
6248000000.0,24.88711426884154,0.0,-15.939889056303436,0.0
6248200000.0,24.849229835833935,0.0,-15.825556304750645,0.0
6248400000.0,24.42538789168801,0.0,-15.849932127457272,0.0
6248600000.0,24.423226343976797,0.0,-15.824432465556779,0.0
6248800000.0,25.04208921907875,0.0,-15.721423601536205,0.0
6249000000.0,25.463624866742887,0.0,-15.6550944383429,0.0
6249200000.0,24.874754816112365,0.0,-15.536610724218063,0.0
6249400000.0,25.51635344337612,0.0,-15.504194798076757,0.0
6249600000.0,25.225471134784947,0.0,-15.55349280148642,0.0
6249800000.0,25.035102539686797,0.0,-15.441942796916237,0.0
6250000000.0,25.463000641802886,0.0,-15.441646796233234,0.0
6250200000.0,25.570384911969935,0.0,-15.251587842470624,0.0
6250400000.0,25.814080064006685,0.0,-15.347423142842926,0.0
6250600000.0,26.028588953530583,0.0,-15.420828055052516,0.0
6250800000.0,25.779564305331913,0.0,-15.265666311597041,0.0
6251000000.0,26.20634706066436,0.0,-15.29258368906053,0.0
6251200000.0,26.62867348566963,0.0,-15.209073738069153,0.0
6251400000.0,27.018001506710704,0.0,-15.201698619967821,0.0
6251600000.0,27.508349478097543,0.0,-15.220194786559826,0.0
